Date,High,Low,Open,Volume,Close
2015-02-10,24916.40039,24245.40039,24558.59961,246136,23244.23047
2015-02-11,24916.40039,24513.80078,24871.69922,248870,23500.59766
2015-02-12,24737.5,24156,24692.80078,250352,23329.62305
2015-02-13,24603.30078,24066.5,24513.80078,212791,23116.04297
2015-02-16,24424.30078,24021.80078,24290.19922,160779,22987.85742
2015-02-17,24692.80078,24200.69922,24200.69922,214125,23586.08789
2015-02-23,25140.09961,24871.69922,25095.30078,282290,23885.1543
2015-02-24,25766.30078,24961.09961,25050.59961,379613,24440.58984
2015-02-25,25990,25587.40039,25855.80078,252223,24440.58984
2015-02-26,28047.69922,25676.90039,25676.90039,988198,26619.74414
2015-02-27,27913.5,27153.09961,27689.90039,460766,26149.69727
2015-03-02,28942.40039,27242.5,27242.5,623756,27517.03711
2015-03-03,28942.40039,28092.5,28495.09961,337701,27474.3418
2015-03-04,29031.90039,28181.90039,28450.30078,225604,26918.80859
2015-03-05,28897.69922,28092.5,28092.5,228396,27260.66797
2015-03-06,30284.40039,28674,28808.19922,882527,28670.70508
2015-03-09,29881.80078,29479.19922,29523.90039,240863,28499.82227
2015-03-10,30060.69922,29210.80078,29881.80078,319465,28286.15039
2015-03-11,30373.90039,29031.90039,29076.59961,344548,28542.52148
2015-03-12,30060.69922,28226.69922,29971.30078,458367,26961.59961
2015-03-13,29881.80078,28450.30078,28495.09961,292014,28286.15039
2015-03-16,29613.40039,28003,29613.40039,380109,26876.11133
2015-03-17,29523.90039,28047.69922,28181.90039,322341,28200.66211
2015-03-18,29792.30078,28718.69922,29792.30078,189735,27474.3418
2015-03-19,29613.40039,29121.30078,29166.09961,236177,28200.66211
2015-03-20,31044.90039,29434.5,29523.90039,436219,29653.49023
2015-03-23,32118.5,30731.69922,31044.90039,475577,30550.78906
2015-03-24,32610.5,31492.19922,31984.30078,591522,30764.36719
2015-03-25,32297.40039,31179.09961,32073.69922,315777,30294.41602
2015-03-26,31581.69922,31089.59961,31313.30078,234681,29909.86328
2015-03-27,31984.30078,31089.59961,31402.69922,267056,29952.55859
2015-03-30,32968.39844,31089.59961,31358,304983,31277.10742
2015-03-31,33013.10156,31939.5,32968.39844,246944,31063.52734
2015-04-01,32610.5,31536.90039,32431.59961,417032,31063.52734
2015-04-02,33371,31492.19922,32521.09961,313882,30166.23047
2015-04-03,32118.5,31179.09961,31939.5,192759,30593.48438
2015-04-06,33907.80078,31850.09961,32029,499405,32345.38281
2015-04-07,34981.39844,33594.69922,34981.39844,450138,32516.26367
2015-04-08,35920.80078,33818.30078,34042,541674,34225.36719
2015-04-09,36189.19922,35473.5,35876.10156,328089,34353.55078
2015-04-10,36368.10156,35607.69922,36055,202446,34396.34766
2015-04-13,38381.10156,36144.5,36412.89844,542871,36575.49219
2015-04-14,38470.60156,36681.30078,38291.69922,351424,35635.40625
2015-04-15,37754.89844,35741.89844,37397,393390,35934.57031
2015-04-16,37620.69922,36189.19922,37307.5,335320,35122.66406
2015-04-17,37083.89844,36278.69922,36770.69922,318348,35079.96875
2015-04-20,39231.10156,35786.60156,35786.60156,598957,37045.44141
2015-04-21,39812.60156,37665.39844,39365.30078,560566,36148.14844
2015-04-22,38873.19922,37039.10156,37844.30078,349801,36105.45313
2015-04-23,39365.30078,37307.5,37799.60156,398309,37430
2015-04-24,39454.69922,37218.10156,39186.30078,370113,35977.26563
2015-04-27,38336.39844,37352.30078,38291.69922,212938,36404.51563
2015-04-28,38068,36994.39844,37710.10156,173094,35464.52344
2015-04-29,38604.80078,36904.89844,37262.80078,327684,35806.38281
2015-04-30,38068,37039.10156,37397,243046,36105.45313
2015-05-04,37844.30078,36904.89844,37844.30078,105825,35550.01172
2015-05-06,37978.5,36949.69922,36994.39844,257007,35806.38281
2015-05-07,37531.19922,35473.5,37262.80078,302072,35293.64063
2015-05-08,37352.30078,36099.69922,36949.69922,141742,35336.33594
2015-05-11,39007.39844,37039.10156,37486.5,273525,36874.5625
2015-05-12,39275.80078,38112.69922,38112.69922,280727,37344.60547
2015-05-13,39275.80078,38560.10156,38560.10156,118704,37002.74609
2015-05-14,39320.5,38515.30078,38917.89844,120189,36789.07813
2015-05-15,39678.39844,38291.69922,39007.39844,221875,36746.37891
2015-05-18,38649.5,36502.30078,38560.10156,368466,35507.21875
2015-05-19,39588.89844,36949.69922,36949.69922,486102,37600.97656
2015-05-20,39902.10156,38604.80078,39499.5,242646,37558.18359
2015-05-21,40841.39844,38962.69922,39320.5,387288,38199.11328
2015-05-22,41244.10156,40170.5,40170.5,478036,39096.40625
2015-05-26,41646.60156,40170.5,41512.39844,327685,38498.27344
2015-05-27,40259.89844,38470.60156,39544.19922,325481,37686.37109
2015-05-28,39499.5,38157.5,39454.69922,199904,36960.05078
2015-05-29,39186.30078,36726,38112.69922,261085,36917.25781
2015-06-01,40259.89844,37575.89844,38649.5,299197,37600.97656
2015-06-02,39812.60156,37889.10156,39365.30078,328957,36361.82031
2015-06-03,39052.10156,37352.30078,38068,296301,35934.57031
2015-06-04,37799.60156,36726,37397,239726,35891.77734
2015-06-05,37799.60156,36457.60156,37128.60156,248334,35421.82422
2015-06-08,37486.5,36323.39844,36726,323310,35037.27344
2015-06-09,38068,36412.89844,36681.30078,370958,35806.38281
2015-06-10,38023.30078,36770.69922,38023.30078,218780,35336.33594
2015-06-11,38246.89844,37218.10156,37307.5,216741,36233.63672
2015-06-12,39275.80078,37262.80078,38381.10156,221950,36190.94141
2015-06-15,38694.30078,37397,37799.60156,204449,36276.33203
2015-06-16,38739,37531.19922,38381.10156,242106,36019.96484
2015-06-17,37978.5,36323.39844,37710.10156,227985,36062.75391
2015-06-18,40930.89844,38112.69922,38112.69922,446977,38156.41797
2015-06-19,41557.19922,39588.89844,40304.69922,431872,39352.77734
2015-06-22,42317.60156,40394.10156,41199.30078,407896,39438.26953
2015-06-23,42049.19922,40752,41333.5,222481,39865.52344
2015-06-24,43391.19922,42004.5,42049.19922,367811,41061.88672
2015-06-25,43525.39844,41870.30078,43122.80078,426420,41061.88672
2015-06-26,43346.5,41557.19922,42943.89844,437528,40634.62891
2015-06-29,42988.60156,41154.60156,41601.89844,439712,39480.96484
2015-06-30,42675.5,40349.39844,40841.39844,491391,40335.5625
2015-07-01,45538.39844,41915,42049.19922,606717,42984.66406
2015-07-02,46164.69922,44733.19922,45806.80078,303058,43582.89063
2015-07-03,45717.39844,43749.10156,45627.89844,312589,42130.15625
2015-07-06,44912.19922,42630.80078,43167.60156,288102,41617.41797
2015-07-07,45538.39844,43436,44509.60156,333072,43155.64453
2015-07-08,45538.39844,42943.89844,45001.60156,385894,41275.55859
2015-07-09,43346.5,41288.80078,42586,540389,40250.07422
2015-07-10,45359.5,42630.80078,42765,539778,41959.18359
2015-07-13,48759.19922,43570.19922,47685.60156,1219624,42728.29297
2015-07-14,47685.60156,43972.80078,44733.19922,592946,44181.12109
2015-07-15,48222.39844,45717.39844,46343.60156,367401,44608.375
2015-07-16,46880.39844,45449,46791,248251,43753.77734
2015-07-17,46522.60156,45091.10156,46075.19922,213720,43412.00781
2015-07-20,45627.89844,43928,45001.60156,353937,42130.15625
2015-07-21,44464.80078,43480.69922,44151.69922,310695,41959.18359
2015-07-22,44688.5,43749.10156,43838.60156,332791,42172.85156
2015-07-23,45449,42854.39844,45091.10156,236711,41361.04688
2015-07-24,43793.80078,41423,43033.39844,247792,41061.88672
2015-07-27,42854.39844,41870.30078,42854.39844,141138,39993.70703
2015-07-28,42049.19922,39544.19922,41154.60156,498135,37814.55469
2015-07-29,41736.10156,39141.60156,39499.5,370198,38797.34375
2015-07-30,41870.30078,39588.89844,41244.10156,328247,38498.27344
2015-07-31,42496.60156,40036.19922,40304.69922,504289,40591.93359
2015-08-03,42899.19922,41109.89844,42854.39844,258054,39993.70703
2015-08-04,42451.80078,40841.39844,41959.80078,248672,39395.57422
2015-08-05,41959.80078,40975.60156,40975.60156,155011,39694.63672
2015-08-06,42541.30078,41020.39844,42541.30078,252060,39908.21875
2015-08-07,41601.89844,38917.89844,41378.19922,622396,37430
2015-08-10,39588.89844,37262.80078,39186.30078,357648,36319.12891
2015-08-11,38917.89844,37620.69922,38112.69922,262463,35977.26563
2015-08-12,37665.39844,35070.89844,37665.39844,500938,34524.53125
2015-08-13,38515.30078,36055,36099.69922,274137,36319.12891
2015-08-14,38023.30078,38023.30078,38023.30078,0,36319.12891
2015-08-17,39633.69922,37844.30078,38515.30078,327796,37387.30469
2015-08-18,39186.30078,37441.69922,39141.60156,273100,36062.75391
2015-08-19,39052.10156,36591.80078,36949.69922,302179,36874.5625
2015-08-20,39454.69922,38112.69922,38112.69922,278913,37088.23828
2015-08-21,38470.60156,36323.39844,38425.89844,453045,35550.01172
2015-08-24,37397,35786.60156,36368.10156,329067,35079.96875
2015-08-25,37173.30078,35518.19922,36904.89844,333750,34652.71484
2015-08-26,38336.39844,35697.10156,35697.10156,271665,36276.33203
2015-08-27,38694.30078,37218.10156,37978.5,304869,35891.77734
2015-08-28,39678.39844,37575.89844,37933.80078,385743,37558.18359
2015-08-31,39096.89844,37665.39844,38739,335594,36019.96484
2015-09-01,38023.30078,36726,37397,229141,35208.15234
2015-09-02,37039.10156,35920.80078,36099.69922,376165,34524.53125
2015-09-03,36815.5,35876.10156,36323.39844,247494,34652.71484
2015-09-04,36681.30078,35205.10156,36278.69922,179285,33755.42188
2015-09-07,36055,34891.89844,35160.30078,162126,33456.26172
2015-09-08,35339.30078,33147.30078,34713,309888,31832.64063
2015-09-09,35384,33952.5,33997.30078,318974,33798.11719
2015-09-10,36189.19922,34802.5,35115.60156,263625,34567.22656
2015-09-11,36368.10156,35070.89844,35070.89844,163105,34481.74219
2015-09-14,37307.5,36055,36144.5,220269,34780.90234
2015-09-15,37620.69922,36591.80078,37039.10156,187364,35464.52344
2015-09-16,38783.69922,37307.5,37307.5,303292,36874.5625
2015-09-17,39454.69922,37933.80078,38649.5,288001,36361.82031
2015-09-18,38202.19922,37307.5,38202.19922,271755,35720.89844
2015-09-21,37128.60156,36233.89844,36726,215003,34652.71484
2015-09-22,37710.10156,36323.39844,36636.5,165275,35891.77734
2015-09-23,37083.89844,35697.10156,36770.69922,253995,34439.04297
2015-09-24,36457.60156,35562.89844,36233.89844,154380,34396.34766
2015-09-25,36189.19922,35115.60156,35965.5,187394,34182.67188
2015-09-30,35473.5,34444.60156,34757.69922,304972,33199.88672
2015-10-01,36412.89844,34757.69922,34802.5,229151,34738.11328
2015-10-02,36547.10156,34802.5,36368.10156,370799,33328.07031
2015-10-05,35652.39844,34802.5,35205.10156,197377,33712.625
2015-10-06,35786.60156,35205.10156,35652.39844,214702,34182.67188
2015-10-07,35786.60156,35026.10156,35384,181318,33798.11719
2015-10-08,37844.30078,36144.5,36233.89844,540482,35122.66406
2015-10-12,37352.30078,36278.69922,37173.30078,293312,35250.84766
2015-10-13,36904.89844,36144.5,36860.19922,260735,34609.92578
2015-10-14,36457.60156,34936.69922,36189.19922,329616,33456.26172
2015-10-15,35741.89844,34891.89844,34936.69922,209833,34139.97656
2015-10-16,36144.5,35339.30078,35786.60156,225334,33755.42188
2015-10-19,35562.89844,34489.30078,35160.30078,228069,33157.19141
2015-10-20,34847.19922,34042,34757.69922,280917,32858.125
2015-10-21,34713,34086.69922,34355.10156,233957,32644.44727
2015-10-22,34042,32968.39844,33907.80078,364327,31618.96875
2015-10-23,33997.30078,33192.10156,33639.39844,270423,32302.5918
2015-10-26,34042,32968.39844,33997.30078,357555,31789.85156
2015-10-27,34310.39844,32878.89844,32878.89844,321454,32601.75195
2015-10-28,34802.5,33997.30078,34176.19922,288571,32900.82422
2015-10-29,34489.30078,32923.69922,34355.10156,462964,31618.96875
2015-10-30,33728.89844,32610.5,33281.5,289096,32089.00977
2015-11-02,33326.30078,32386.90039,33281.5,287154,31063.52734
2015-11-03,33952.5,32744.69922,32968.39844,313431,32131.70508
2015-11-04,34086.69922,33236.80078,33639.39844,241691,32430.77539
2015-11-05,34086.69922,33236.80078,34086.69922,113612,32388.08008
2015-11-06,34220.89844,33236.80078,33594.69922,145947,31918.03125
2015-11-09,33371,32386.90039,33147.30078,206202,30935.3457
2015-11-10,31939.5,30642.30078,31850.09961,366706,29610.70117
2015-11-11,31626.40039,30642.30078,30642.30078,177204,29909.86328
2015-11-12,31536.90039,30642.30078,30865.90039,150589,29995.25391
2015-11-13,31715.90039,30776.5,30865.90039,119430,29952.55859
2015-11-16,30687,29971.30078,30508.09961,372175,28841.58789
2015-11-17,31000.09961,29658.09961,30418.59961,367194,29482.51367
2015-11-18,32342.09961,30687,30776.5,406962,29653.49023
2015-11-19,32073.69922,31313.30078,31492.19922,207171,30166.23047
2015-11-20,32207.90039,31358,31402.69922,282346,30721.66992
2015-11-23,33192.10156,32163.19922,32252.69922,318633,31148.92383
2015-11-24,32878.89844,32073.69922,32610.5,254400,31148.92383
2015-11-25,33952.5,32476.30078,32476.30078,477399,32131.70508
2015-11-26,34534.10156,33415.69922,33415.69922,366841,32345.38281
2015-11-27,34444.60156,33505.19922,34265.69922,205343,32046.21484
2015-11-30,33549.89844,32521.09961,33147.30078,355087,31106.22656
2015-12-01,34578.80078,32610.5,32610.5,354419,32986.3125
2015-12-02,35070.89844,34399.89844,34713,313222,33071.70313
2015-12-03,34847.19922,34131.5,34489.30078,191648,33114.49219
2015-12-04,34176.19922,33505.19922,33952.5,280306,32046.21484
2015-12-07,35070.89844,33594.69922,33728.89844,321644,32943.51563
2015-12-08,35026.10156,33728.89844,34802.5,189944,32217.19531
2015-12-09,34265.69922,33326.30078,33371,179384,31918.03125
2015-12-10,33684.10156,32163.19922,33505.19922,462384,30764.36719
2015-12-11,32968.39844,31850.09961,32207.90039,313581,30764.36719
2015-12-14,32610.5,31313.30078,31313.30078,150518,30978.04102
2015-12-15,32923.69922,31402.69922,32431.59961,185682,30337.11523
2015-12-16,34265.69922,32029,32118.5,306390,32558.95898
2015-12-17,36010.30078,34399.89844,34399.89844,498203,34353.55078
2015-12-18,36681.30078,35249.80078,35607.69922,400753,33883.60547
2015-12-21,36726,35339.30078,35428.69922,247765,34823.60156
2015-12-22,36681.30078,35652.39844,36323.39844,223253,34823.60156
2015-12-23,37307.5,36144.5,36681.30078,178446,35336.33594
2015-12-24,37307.5,35965.5,37218.10156,165769,34353.55078
2015-12-28,36457.60156,35428.69922,35876.10156,175273,34609.92578
2015-12-29,36770.69922,35428.69922,35786.60156,168802,35267.56641
2015-12-30,37307.5,35026.10156,36681.30078,266040,34141.05078
2016-01-04,35831.30078,34265.69922,34936.69922,313645,34054.36719
2016-01-05,35652.39844,34578.80078,35070.89844,210727,33794.40625
2016-01-06,35339.30078,33594.69922,35160.30078,465925,33751.11719
2016-01-07,34668.30078,33684.10156,34444.60156,174103,32667.98828
2016-01-08,33863.10156,32834.19922,33281.5,284097,32581.30273
2016-01-11,33236.80078,32073.69922,33192.10156,341394,31064.85156
2016-01-12,32789.5,31894.80078,32431.59961,199648,31324.81055
2016-01-13,33952.5,32342.09961,32744.69922,254789,32624.60156
2016-01-14,33192.10156,32029,32789.5,349841,31194.83203
2016-01-15,32789.5,29971.30078,32610.5,707914,29461.81055
2016-01-18,31223.80078,29926.5,30418.59961,285340,29288.53906
2016-01-19,30239.69922,28181.90039,30016,638467,28162.02344
2016-01-20,29255.5,27555.69922,28987.09961,336716,26948.91992
2016-01-21,29389.69922,27734.59961,27868.80078,336146,27598.8125
2016-01-22,29702.90039,28718.69922,28718.69922,314137,28725.23242
2016-01-25,30642.30078,29792.30078,30150.19922,221157,29288.53906
2016-01-26,30239.69922,29389.69922,29926.5,127444,28855.21289
2016-01-27,30731.69922,30016,30329.09961,175883,29418.51758
2016-01-28,32207.90039,30105.5,30105.5,378441,31021.55859
2016-01-29,32655.30078,31760.59961,32118.5,290665,31584.76758
2016-02-01,32834.19922,32073.69922,32834.19922,155515,31541.47461
2016-02-02,33013.10156,32073.69922,32073.69922,169145,31758.13867
2016-02-03,32521.09961,31358,32521.09961,279559,30804.89648
2016-02-04,32521.09961,31492.19922,32029,288055,31281.51758
2016-02-05,32878.89844,31850.09961,32297.40039,156267,31541.47461
2016-02-11,31984.30078,31044.90039,31402.69922,131563,30068.41406
2016-02-12,32431.59961,30776.5,31044.90039,340213,30241.68555
2016-02-15,32476.30078,31358,31536.90039,148582,31281.51758
2016-02-16,32476.30078,31626.40039,32476.30078,159751,30978.26563
2016-02-17,32878.89844,31671.09961,31984.30078,236209,31671.45508
2016-02-18,33415.69922,32342.09961,33192.10156,224747,32061.39063
2016-02-19,33147.30078,31760.59961,33147.30078,230457,30934.875
2016-02-22,32878.89844,31760.59961,31939.5,204238,31541.47461
2016-02-23,33415.69922,32073.69922,32878.89844,239643,31064.85156
2016-02-24,32565.80078,31671.09961,32029,211998,31541.47461
2016-02-25,34355.10156,30597.5,32655.30078,788468,29981.72852
2016-02-26,31134.30078,30060.69922,31089.59961,475801,29461.81055
2016-02-29,30642.30078,30105.5,30373.90039,340179,29375.12695
2016-03-02,31715.90039,30508.09961,30687,410377,30588.32813
2016-03-03,32342.09961,31536.90039,31581.69922,265786,31194.83203
2016-03-04,32118.5,31358,32029,234392,30631.62305
2016-03-07,32744.69922,31805.30078,31984.30078,278211,31498.17969
2016-03-08,32923.69922,31492.19922,32565.80078,337242,31194.83203
2016-03-09,32207.90039,31671.09961,32207.90039,215825,30891.58203
2016-03-10,33415.69922,31939.5,31984.30078,447165,32104.68359
2016-03-11,33863.10156,32834.19922,33505.19922,245389,32148.07617
2016-03-14,33684.10156,33057.89844,33281.5,170709,32148.07617
2016-03-15,34399.89844,33236.80078,33236.80078,345500,33101.21875
2016-03-16,34086.69922,32834.19922,33997.30078,297115,32061.39063
2016-03-17,34489.30078,33371,33371,298354,32711.28711
2016-03-18,34355.10156,33549.89844,34355.10156,278777,32711.28711
2016-03-21,33818.30078,32700,33549.89844,219062,32061.39063
2016-03-22,32878.89844,32252.69922,32655.30078,271265,31584.76758
2016-03-23,32565.80078,32029,32297.40039,225298,31194.83203
2016-03-24,32744.69922,32029,32297.40039,139726,31368.20117
2016-03-25,33415.69922,32207.90039,33236.80078,150586,31324.81055
2016-03-28,32297.40039,31492.19922,32297.40039,170102,30631.62305
2016-03-29,32521.09961,31671.09961,31760.59961,197017,31281.51758
2016-03-30,32655.30078,32252.69922,32476.30078,206657,31454.79102
2016-03-31,33013.10156,31581.69922,32565.80078,317745,30761.59961
2016-04-01,31850.09961,31223.80078,31760.59961,280497,30371.66602
2016-04-04,31805.30078,31268.5,31492.19922,212254,30631.62305
2016-04-05,31447.5,30597.5,31313.30078,298293,29721.76953
2016-04-06,30955.40039,30150.19922,30687,336860,29418.51758
2016-04-07,31223.80078,30373.90039,30642.30078,418587,29678.47656
2016-04-08,30910.69922,30373.90039,30418.59961,242310,29938.43359
2016-04-11,31044.90039,30373.90039,30865.90039,221330,29808.45508
2016-04-12,31536.90039,30508.09961,30642.30078,252422,30414.95898
2016-04-14,33371,31447.5,31626.40039,815587,32321.34766
2016-04-15,33997.30078,32968.39844,33326.30078,371261,32104.68359
2016-04-18,33460.5,32655.30078,32923.69922,238990,32104.68359
2016-04-19,35652.39844,33236.80078,33460.5,1044554,33751.11719
2016-04-20,35876.10156,34355.10156,35070.89844,487437,33404.47266
2016-04-21,36591.80078,34847.19922,34891.89844,921940,35180.87891
2016-04-22,36502.30078,35384,36010.30078,305983,34834.23828
2016-04-25,35965.5,34713,35518.19922,302830,34834.23828
2016-04-26,35741.89844,34668.30078,35652.39844,338624,33837.79688
2016-04-27,35026.10156,34265.69922,34713,273367,33664.42969
2016-04-28,35070.89844,34220.89844,34981.39844,339289,33317.88281
2016-04-29,34310.39844,33460.5,33997.30078,358912,32754.57813
2016-05-02,34891.89844,33594.69922,33684.10156,335167,33231.19922
2016-05-03,34891.89844,34131.5,34802.5,198146,33274.49609
2016-05-04,34131.5,32789.5,33818.30078,498755,32278.05273
2016-05-09,33147.30078,32118.5,32968.39844,266545,31628.16016
2016-05-10,34265.69922,32386.90039,32610.5,422250,33144.51172
2016-05-11,35607.69922,33863.10156,34310.39844,527963,33967.77734
2016-05-12,35339.30078,34310.39844,34623.5,390576,33794.40625
2016-05-13,36278.69922,34489.30078,36144.5,602763,33837.79688
2016-05-16,35652.39844,34623.5,34936.69922,273502,34227.73828
2016-05-17,35831.30078,35070.89844,35652.39844,261477,34444.30078
2016-05-18,35741.89844,34355.10156,35562.89844,433026,34487.69531
2016-05-19,35607.69922,34131.5,35518.19922,345639,33274.49609
2016-05-20,34534.10156,33684.10156,34131.5,254732,32927.94922
2016-05-23,35070.89844,34265.69922,34355.10156,210062,33404.47266
2016-05-24,34623.5,33460.5,34534.10156,302048,32754.57813
2016-05-25,35294.5,34086.69922,34310.39844,409319,33664.42969
2016-05-26,35428.69922,34355.10156,34981.39844,321993,33621.13672
2016-05-27,35160.30078,34176.19922,34936.69922,334563,33404.47266
2016-05-30,34668.30078,33639.39844,34668.30078,399952,32711.28711
2016-05-31,34847.19922,33326.30078,33505.19922,435995,33361.17969
2016-06-01,34936.69922,34265.69922,34265.69922,345112,33447.86719
2016-06-02,34534.10156,33684.10156,34310.39844,252697,33014.53516
2016-06-03,34265.69922,33594.69922,34220.89844,270841,32971.24219
2016-06-07,35115.60156,34310.39844,34444.60156,430295,33924.38672
2016-06-08,35920.80078,34578.80078,35294.5,424827,34790.94922
2016-06-09,35965.5,35339.30078,35920.80078,399979,34530.98828
2016-06-10,35741.89844,35026.10156,35697.10156,344035,34444.30078
2016-06-13,35294.5,34086.69922,35294.5,340012,33231.19922
2016-06-14,34489.30078,33639.39844,34310.39844,255555,32971.24219
2016-06-15,33863.10156,32744.69922,33728.89844,581898,31758.13867
2016-06-16,33236.80078,32207.90039,32968.39844,270768,31411.49609
2016-06-17,33013.10156,32073.69922,32789.5,272348,31411.49609
2016-06-20,33192.10156,32700,32923.69922,178469,32018.09375
2016-06-21,33281.5,32252.69922,32968.39844,297369,32191.36914
2016-06-22,33639.39844,32789.5,33102.60156,294855,32191.36914
2016-06-23,32878.89844,31179.09961,31358,1060296,31541.47461
2016-06-24,32744.69922,30865.90039,32655.30078,588467,30241.68555
2016-06-27,31358,30463.30078,30463.30078,232029,30328.37305
2016-06-28,31358,30642.30078,30910.69922,218766,30284.97852
2016-06-29,31760.59961,31223.80078,31536.90039,279046,30501.64258
2016-06-30,31850.09961,31179.09961,31760.59961,297263,30674.91602
2016-07-01,32297.40039,31134.30078,31939.5,347715,30198.39063
2016-07-04,31402.69922,30955.40039,31313.30078,328287,30111.70703
2016-07-05,31581.69922,30955.40039,31089.59961,238297,30588.32813
2016-07-06,31894.80078,30865.90039,31581.69922,241155,30068.41406
2016-07-07,31939.5,31268.5,31313.30078,213158,30458.34961
2016-07-08,31671.09961,30910.69922,31492.19922,176827,30328.37305
2016-07-11,32386.90039,31581.69922,31671.09961,316105,31281.51758
2016-07-12,32744.69922,31715.90039,32655.30078,315316,30978.26563
2016-07-13,32431.59961,31894.80078,32118.5,242360,31021.55859
2016-07-14,33281.5,32073.69922,32207.90039,505909,32148.07617
2016-07-15,33281.5,32521.09961,33147.30078,260199,31541.47461
2016-07-18,33326.30078,32655.30078,32655.30078,158444,31888.11523
2016-07-19,33236.80078,32207.90039,32834.19922,234184,32018.09375
2016-07-20,33460.5,32655.30078,33013.10156,201093,31671.45508
2016-07-21,32878.89844,32521.09961,32789.5,173135,31714.74805
2016-07-22,32789.5,31939.5,32744.69922,235464,30978.26563
2016-07-25,32744.69922,31984.30078,31984.30078,219869,31411.49609
2016-07-26,32610.5,31984.30078,32386.90039,136263,31194.83203
2016-07-27,32834.19922,32207.90039,32386.90039,180986,31281.51758
2016-07-28,32700,32118.5,32207.90039,192048,31368.20117
2016-07-29,32610.5,31805.30078,32386.90039,315836,30848.28711
2016-08-01,32029,31223.80078,31805.30078,385219,30588.32813
2016-08-02,31626.40039,30955.40039,31492.19922,271577,30068.41406
2016-08-03,31134.30078,30463.30078,30955.40039,323090,29678.47656
2016-08-04,30865.90039,30418.59961,30687,236672,29808.45508
2016-08-05,31671.09961,30731.69922,30776.5,330202,30674.91602
2016-08-08,31984.30078,31089.59961,31581.69922,284146,30155.00195
2016-08-09,31492.19922,30865.90039,30865.90039,430052,30241.68555
2016-08-10,35650,34800,34900,483197,34334.95313
2016-08-11,35950,35200,35250,294458,34722.375
2016-08-12,36200,35350,36100,275583,34867.65625
2016-08-16,36600,36000,36400,265170,34964.50781
2016-08-17,36700,36200,36250,290161,35303.5
2016-08-18,36850,36400,36750,230710,35400.35547
2016-08-19,37600,36600,36800,379680,36029.91016
2016-08-22,37350,36600,37350,168867,35642.49219
2016-08-23,37200,36200,36800,252718,35594.0625
2016-08-24,36900,36350,36750,109640,35351.92969
2016-08-25,36900,36100,36600,168140,35158.21875
2016-08-26,37200,35600,36250,249935,35690.91797
2016-08-29,37400,36050,36700,220605,35933.05469
2016-08-30,37650,36450,37150,227027,36175.19141
2016-08-31,37550,36400,37350,209756,35497.21094
2016-09-01,36850,36150,36500,158983,35400.35547
2016-09-02,37000,36300,36750,105596,35642.49219
2016-09-05,37450,36950,37050,108363,36078.33594
2016-09-06,37600,36500,37350,177928,35497.21094
2016-09-07,37000,36150,36700,131298,35206.64844
2016-09-08,37200,36300,36400,207850,36029.91016
2016-09-09,37150,36400,36800,133121,35255.07031
2016-09-12,36500,35650,36100,151442,34819.22656
2016-09-13,36650,35400,36200,226130,34819.22656
2016-09-19,35900,35100,35500,173649,34189.67188
2016-09-20,35950,35050,35100,166300,34770.79688
2016-09-21,35950,35500,35600,94493,34577.09375
2016-09-22,36000,35350,35800,150956,34238.10156
2016-09-23,35950,35450,35800,118280,34431.80859
2016-09-26,36000,35400,35550,117572,34722.375
2016-09-27,35900,35300,35850,128320,34480.23438
2016-09-28,35650,34800,35550,182244,33802.25391
2016-09-29,35550,35000,35150,150792,33899.10938
2016-09-30,35300,34600,35000,178458,33947.53516
2016-10-04,35700,34850,35000,166824,34577.09375
2016-10-05,35750,35200,35400,109579,34528.66406
2016-10-06,36050,35250,35450,165643,34916.08594
2016-10-07,36500,35600,35800,134276,34577.09375
2016-10-10,36550,35650,36000,176558,34625.51563
2016-10-11,36400,35700,36150,196396,35255.07031
2016-10-12,36850,36200,36350,165763,35545.63672
2016-10-13,36800,35900,36600,139763,34770.79688
2016-10-14,36800,36000,36050,141984,35497.21094
2016-10-17,37450,36700,36750,219547,35787.77344
2016-10-18,37100,36450,37000,185868,35836.19922
2016-10-19,38950,37450,37500,905761,37628.01172
2016-10-20,39700,38650,39300,464973,37482.73047
2016-10-21,39400,38400,38750,352889,38160.71094
2016-10-24,39700,38750,39300,386255,38257.56641
2016-10-25,39650,38550,39500,385579,37821.72266
2016-10-26,39200,37800,39000,339113,36804.74609
2016-10-27,38600,37500,38100,219939,37337.44922
2016-10-28,38350,37450,38250,158946,36272.04688
2016-10-31,37650,36800,37350,222244,36175.19141
2016-11-01,37500,35450,37100,568642,34528.66406
2016-11-02,35500,34550,35350,417749,33560.11719
2016-11-03,35450,34500,34500,231456,34141.24609
2016-11-04,35400,34600,35400,183734,33608.54297
2016-11-07,35300,34800,35200,198457,34044.39063
2016-11-08,35400,34750,35250,202159,34141.24609
2016-11-09,35400,33300,35300,479642,32882.13672
2016-11-10,35400,34350,34550,328541,33753.82813
2016-11-11,35900,34550,35050,311121,34286.52734
2016-11-14,36900,35950,36800,329938,35303.5
2016-11-15,37100,36200,36750,278010,35255.07031
2016-11-16,37200,36400,36450,229265,35642.49219
2016-11-17,37800,36600,36800,336723,36223.62109
2016-11-18,37450,35750,37400,441453,34770.79688
2016-11-21,36050,35250,35800,159200,34480.23438
2016-11-22,36050,35400,35900,110395,34625.51563
